"orderId","category","mainDish","pairedDish","session","taste","budget","groupSize"
4207,"dinner","Mutton Kassa","Khaja","Online","Spicy","Low",6
4208,"breakfast","Bara","None","Online","Mild","High",1
4209,"lunch","Saga Bhaja","None","Takeaway","Savory","High",6
4210,"breakfast","Chhena Poda","None","Takeaway","Sweet","High","Family Pack"
4211,"dinner","Khaja","None","Dine-in","Savory","Medium",6
4212,"dinner","Mati Handi Mutton","None","Takeaway","Mild","Low",6
4213,"snacks","Dahibara Aludum","Gupchup","Online","Sweet","High",4
4214,"drinks","Tea","None","Online","Savory","High","Family Pack"
4215,"dinner","Dahi Baigana","None","Takeaway","Sweet","High",4
4216,"drinks","Palm Juice","None","Takeaway","Spicy","High",2
4217,"lunch","Macha Besara","Chingudi Jhola","Online","Mild","High","Family Pack"
4218,"drinks","Buttermilk","None","Online","Spicy","Medium",4
4219,"lunch","Saga Bhaja","None","Takeaway","Spicy","High",4
4220,"lunch","Mansa Tarkari","None","Online","Sweet","Low","Family Pack"
4221,"drinks","Buttermilk","None","Online","Mild","Medium",4
4222,"breakfast","Chhena Poda","None","Dine-in","Sweet","High","Family Pack"
4223,"snacks","Ghugni Chat","None","Online","Mild","Medium",1
4224,"drinks","Tea","None","Takeaway","Sweet","High",2
4225,"drinks","Tea","None","Dine-in","Savory","High",1
4226,"snacks","Poda Pitha","Tea","Dine-in","Spicy","Medium",2
4227,"drinks","Tea","None","Online","Sweet","Low",4
4228,"drinks","Black Coffee","None","Takeaway","Savory","Low",1
4229,"snacks","Poda Pitha","Tea","Online","Savory","Low",6
4230,"drinks","Lassi","None","Online","Mild","Low",1
4231,"lunch","Saga Bhaja","None","Online","Savory","Medium",6
4232,"lunch","Mansa Tarkari","None","Dine-in","Mild","Low",2
4233,"drinks","Buttermilk","None","Online","Savory","High",4
4234,"snacks","Aloo Chop","None","Online","Sweet","Low",2
4235,"breakfast","Dalma","Rice & Saga Bhaja","Online","Spicy","High",2
4236,"dinner","Mutton Kassa","Khaja","Dine-in","Mild","Low","Family Pack"
4237,"dinner","Chuna Machha Tarkari","None","Online","Savory","Low","Family Pack"
4238,"drinks","Buttermilk","None","Dine-in","Savory","Medium",6
4239,"drinks","Black Coffee","None","Online","Spicy","Low",6
4240,"lunch","Saga Bhaja","None","Online","Mild","Medium",4
4241,"drinks","Palm Juice","None","Dine-in","Savory","High","Family Pack"
4242,"breakfast","Pakhala Bhata","Badi Chura","Online","Sweet","High",6
4243,"lunch","Santula","None","Dine-in","Sweet","Medium",1
4244,"snacks","Chhena Gaja","None","Takeaway","Savory","Medium",6
4245,"breakfast","Pakhala Bhata","Badi Chura","Online","Mild","High","Family Pack"
4246,"breakfast","Ghugni","Piaji","Online","Mild","Low",1
4247,"lunch","Macha Besara","Chingudi Jhola","Dine-in","Sweet","High",2
4248,"drinks","Lassi","None","Dine-in","Sweet","Medium",2
4249,"dinner","Alu Dum","None","Dine-in","Savory","Low",2
4250,"snacks","Chhena Gaja","None","Online","Savory","High","Family Pack"
4251,"breakfast","Kanika","Chhena Poda","Dine-in","Spicy","Low",6
4252,"drinks","Tea","None","Online","Mild","Low",6
4253,"snacks","Aloo Chop","None","Online","Sweet","Low",6
4254,"dinner","Dahi Baigana","None","Online","Spicy","Low",4
4255,"dinner","Dahi Baigana","None","Takeaway","Sweet","High",6
4256,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Spicy","Medium",4
4257,"drinks","Lassi","None","Dine-in","Spicy","Low","Family Pack"
4258,"snacks","Poda Pitha","Tea","Takeaway","Spicy","High",2
4259,"lunch","Macha Besara","Chingudi Jhola","Online","Sweet","Medium",6
4260,"dinner","Mati Handi Mutton","None","Takeaway","Savory","Low",4
4261,"dinner","Alu Dum","None","Takeaway","Spicy","Medium",4
4262,"breakfast","Ghugni","Piaji","Online","Mild","Medium","Family Pack"
4263,"drinks","Tea","None","Online","Savory","High",6
4264,"drinks","Black Coffee","None","Dine-in","Savory","Low",4
4265,"breakfast","Kanika","Chhena Poda","Takeaway","Spicy","High",4
4266,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Savory","Medium",6
4267,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Spicy","Low",2
4268,"dinner","Chuna Machha Tarkari","None","Takeaway","Mild","High",1
4269,"dinner","Khaja","None","Online","Savory","Low",2
4270,"drinks","Tea","None","Online","Savory","Medium",6
4271,"snacks","Poda Pitha","Tea","Takeaway","Sweet","Low",4
4272,"snacks","Chhena Gaja","None","Online","Mild","Medium","Family Pack"
4273,"snacks","Poda Pitha","Tea","Online","Mild","Low",2
4274,"snacks","Chhena Gaja","None","Takeaway","Spicy","High",2
4275,"dinner","Dahi Baigana","None","Takeaway","Spicy","Low",4
4276,"snacks","Poda Pitha","Tea","Online","Sweet","Medium",4
4277,"dinner","Alu Dum","None","Online","Savory","Low","Family Pack"
4278,"snacks","Ghugni Chat","None","Takeaway","Sweet","High",1
4279,"lunch","Dalma","Rice & Saga Bhaja","Dine-in","Mild","High",1
4280,"breakfast","Ghugni","Piaji","Online","Mild","High",6
4281,"dinner","Mutton Kassa","Khaja","Online","Mild","Medium",4
4282,"snacks","Poda Pitha","Tea","Online","Sweet","Medium","Family Pack"
4283,"breakfast","Ghugni","Piaji","Online","Spicy","Low","Family Pack"
4284,"dinner","Mati Handi Mutton","None","Dine-in","Mild","Low",6
4285,"snacks","Dahibara Aludum","Gupchup","Dine-in","Spicy","Medium",6
4286,"breakfast","Dalma","Rice & Saga Bhaja","Online","Sweet","Low",4
4287,"lunch","Macha Besara","Chingudi Jhola","Online","Savory","Low",6
4288,"snacks","Dahibara Aludum","Gupchup","Online","Mild","Low",4
4289,"dinner","Mati Handi Mutton","None","Dine-in","Mild","High",6
4290,"drinks","Buttermilk","None","Online","Savory","High",2
4291,"dinner","Khaja","None","Takeaway","Mild","High",1
4292,"snacks","Poda Pitha","Tea","Takeaway","Mild","High",6
4293,"drinks","Lassi","None","Takeaway","Mild","Low",2
4294,"dinner","Khaja","None","Takeaway","Sweet","Low",4
4295,"breakfast","Bara","None","Takeaway","Savory","Low",1
4296,"breakfast","Kanika","Chhena Poda","Online","Mild","High",1
4297,"drinks","Buttermilk","None","Dine-in","Mild","Medium",4
4298,"snacks","Chhena Gaja","None","Takeaway","Savory","Medium","Family Pack"
4299,"snacks","Aloo Chop","None","Takeaway","Savory","Medium",4
4300,"lunch","Chingudi Jhola","None","Online","Mild","Medium",4
4301,"drinks","Buttermilk","None","Online","Sweet","Medium",1
4302,"breakfast","Chhena Poda","None","Takeaway","Savory","Medium",4
4303,"snacks","Poda Pitha","Tea","Online","Mild","Medium",1
4304,"lunch","Saga Bhaja","None","Online","Sweet","Low",6
4305,"drinks","Lassi","None","Dine-in","Sweet","High",4
4306,"dinner","Khaja","None","Online","Mild","Low",6
4307,"dinner","Alu Dum","None","Takeaway","Sweet","Medium",6
4308,"lunch","Chingudi Jhola","None","Takeaway","Mild","High","Family Pack"
4309,"snacks","Dahibara Aludum","Gupchup","Online","Sweet","Low","Family Pack"
4310,"snacks","Dahibara Aludum","Gupchup","Dine-in","Spicy","Low","Family Pack"
4311,"breakfast","Pakhala Bhata","Badi Chura","Takeaway","Savory","Low",4
4312,"lunch","Santula","None","Takeaway","Savory","Medium",4
4313,"dinner","Alu Dum","None","Online","Sweet","Medium",1
4314,"lunch","Macha Besara","Chingudi Jhola","Online","Mild","Medium",1
4315,"breakfast","Chhena Poda","None","Online","Savory","High",6
4316,"lunch","Macha Besara","Chingudi Jhola","Takeaway","Savory","Medium",1
4317,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Spicy","Medium",1
4318,"lunch","Dalma","Rice & Saga Bhaja","Online","Spicy","Medium",4
4319,"drinks","Black Coffee","None","Online","Sweet","High",6
4320,"snacks","Poda Pitha","Tea","Takeaway","Mild","Medium",1
4321,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Sweet","Low",1
4322,"lunch","Saga Bhaja","None","Dine-in","Savory","Medium",6
4323,"drinks","Lassi","None","Dine-in","Sweet","Low",4
4324,"drinks","Buttermilk","None","Takeaway","Sweet","High",6
4325,"snacks","Ghugni Chat","None","Takeaway","Spicy","Low","Family Pack"
4326,"snacks","Aloo Chop","None","Takeaway","Sweet","Low",1
4327,"breakfast","Kanika","Chhena Poda","Online","Spicy","High","Family Pack"
4328,"lunch","Santula","None","Online","Savory","Low",2
4329,"snacks","Ghugni Chat","None","Online","Spicy","High","Family Pack"
4330,"breakfast","Kanika","Chhena Poda","Online","Mild","Medium",4
4331,"dinner","Mati Handi Mutton","None","Takeaway","Sweet","Medium",2
4332,"drinks","Black Coffee","None","Online","Mild","High",6
4333,"breakfast","Ghugni","Piaji","Takeaway","Spicy","Medium",1
4334,"snacks","Chhena Gaja","None","Online","Savory","Medium",2
4335,"dinner","Khaja","None","Dine-in","Sweet","High",4
4336,"drinks","Black Coffee","None","Takeaway","Spicy","High",2
4337,"dinner","Mati Handi Mutton","None","Online","Spicy","High",1
4338,"breakfast","Ghugni","Piaji","Dine-in","Sweet","Medium",1
4339,"breakfast","Kanika","Chhena Poda","Dine-in","Mild","Low",4
4340,"snacks","Poda Pitha","Tea","Dine-in","Sweet","Medium",2
4341,"dinner","Mati Handi Mutton","None","Takeaway","Mild","Medium",4
4342,"snacks","Chhena Gaja","None","Online","Sweet","Medium",4
4343,"snacks","Poda Pitha","Tea","Takeaway","Sweet","Low","Family Pack"
4344,"snacks","Poda Pitha","Tea","Online","Savory","Medium",2
4345,"snacks","Dahibara Aludum","Gupchup","Takeaway","Spicy","High",1
4346,"lunch","Saga Bhaja","None","Online","Spicy","Medium",1
4347,"dinner","Mati Handi Mutton","None","Online","Mild","High",4
4348,"lunch","Mansa Tarkari","None","Dine-in","Savory","Low",4
4349,"snacks","Dahibara Aludum","Gupchup","Online","Savory","Medium",2
4350,"drinks","Lassi","None","Online","Sweet","Medium",2
4351,"drinks","Tea","None","Online","Spicy","Low",4
4352,"breakfast","Ghugni","Piaji","Dine-in","Sweet","Low","Family Pack"
4353,"lunch","Mansa Tarkari","None","Dine-in","Spicy","Low",1
4354,"breakfast","Pakhala Bhata","Badi Chura","Online","Sweet","Low",1
4355,"drinks","Tea","None","Takeaway","Savory","Medium",4
4356,"dinner","Dahi Baigana","None","Dine-in","Mild","Medium",1
4357,"snacks","Aloo Chop","None","Takeaway","Mild","Medium",2
4358,"snacks","Dahibara Aludum","Gupchup","Dine-in","Savory","Medium",4
4359,"drinks","Palm Juice","None","Online","Spicy","Medium","Family Pack"
4360,"snacks","Dahibara Aludum","Gupchup","Dine-in","Mild","Medium",4
4361,"drinks","Tea","None","Takeaway","Mild","Medium",2
4362,"drinks","Black Coffee","None","Dine-in","Spicy","Low","Family Pack"
4363,"breakfast","Bara","None","Dine-in","Spicy","Medium","Family Pack"
4364,"snacks","Aloo Chop","None","Takeaway","Spicy","High","Family Pack"
4365,"dinner","Dahi Baigana","None","Dine-in","Spicy","Low",4
4366,"drinks","Palm Juice","None","Online","Mild","Medium","Family Pack"
4367,"dinner","Mutton Kassa","Khaja","Dine-in","Mild","Low",2
4368,"lunch","Chingudi Jhola","None","Online","Mild","High",2
4369,"lunch","Macha Besara","Chingudi Jhola","Takeaway","Sweet","Low",4
4370,"drinks","Tea","None","Online","Sweet","High",2
4371,"breakfast","Chhena Poda","None","Online","Mild","Low",6
4372,"lunch","Santula","None","Online","Spicy","High","Family Pack"
4373,"dinner","Dahi Baigana","None","Takeaway","Savory","Medium",2
4374,"dinner","Mati Handi Mutton","None","Takeaway","Spicy","Low",2
4375,"snacks","Ghugni Chat","None","Dine-in","Savory","Low",2
4376,"breakfast","Bara","None","Takeaway","Mild","High",2
4377,"snacks","Poda Pitha","Tea","Takeaway","Spicy","Medium",2
4378,"lunch","Saga Bhaja","None","Dine-in","Sweet","High",4
4379,"drinks","Lassi","None","Dine-in","Sweet","Low",6
4380,"snacks","Chhena Gaja","None","Takeaway","Savory","High","Family Pack"
4381,"breakfast","Chhena Poda","None","Dine-in","Savory","Medium",2
4382,"lunch","Dalma","Rice & Saga Bhaja","Online","Sweet","Medium",1
4383,"drinks","Black Coffee","None","Dine-in","Savory","High",2
4384,"drinks","Buttermilk","None","Takeaway","Sweet","Low",6
4385,"lunch","Saga Bhaja","None","Online","Mild","Medium",1
4386,"breakfast","Ghugni","Piaji","Online","Mild","High",2
4387,"snacks","Aloo Chop","None","Dine-in","Savory","Medium",2
4388,"drinks","Buttermilk","None","Takeaway","Savory","High",6
4389,"lunch","Macha Besara","Chingudi Jhola","Online","Mild","High","Family Pack"
4390,"breakfast","Ghugni","Piaji","Online","Mild","Low",6
4391,"snacks","Poda Pitha","Tea","Dine-in","Sweet","High",6
4392,"snacks","Ghugni Chat","None","Online","Mild","Medium",1
4393,"snacks","Ghugni Chat","None","Dine-in","Mild","Medium",1
4394,"drinks","Black Coffee","None","Takeaway","Spicy","Low",2
4395,"drinks","Tea","None","Online","Mild","High","Family Pack"
4396,"lunch","Saga Bhaja","None","Dine-in","Savory","High",1
4397,"breakfast","Pakhala Bhata","Badi Chura","Dine-in","Spicy","High",6
4398,"lunch","Dalma","Rice & Saga Bhaja","Online","Sweet","High",1
4399,"drinks","Lassi","None","Dine-in","Savory","Low",6
4400,"drinks","Lassi","None","Online","Savory","Medium","Family Pack"
4401,"drinks","Palm Juice","None","Online","Mild","Low",6
4402,"lunch","Saga Bhaja","None","Dine-in","Savory","Medium",1
4403,"drinks","Buttermilk","None","Dine-in","Spicy","Medium","Family Pack"
4404,"drinks","Black Coffee","None","Dine-in","Spicy","High",4
4405,"drinks","Tea","None","Takeaway","Sweet","Medium",6
4406,"lunch","Dalma","Rice & Saga Bhaja","Takeaway","Sweet","Low",4
4407,"lunch","Santula","None","Online","Mild","Medium",1
4408,"drinks","Palm Juice","None","Takeaway","Sweet","High",1
4409,"breakfast","Bara","None","Dine-in","Spicy","Low",2
4410,"snacks","Poda Pitha","Tea","Online","Mild","Medium",2
4411,"drinks","Palm Juice","None","Online","Savory","High",1
4412,"drinks","Buttermilk","None","Takeaway","Spicy","Low",4
4413,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Mild","High",4
4414,"dinner","Mutton Kassa","Khaja","Dine-in","Sweet","High","Family Pack"
4415,"dinner","Khaja","None","Online","Savory","High","Family Pack"
4416,"lunch","Macha Besara","Chingudi Jhola","Dine-in","Sweet","Medium","Family Pack"
4417,"lunch","Saga Bhaja","None","Online","Mild","Low",2
4418,"breakfast","Dalma","Rice & Saga Bhaja","Online","Spicy","High",4
4419,"dinner","Mutton Kassa","Khaja","Takeaway","Spicy","Low",6
4420,"drinks","Lassi","None","Online","Savory","High","Family Pack"
4421,"lunch","Santula","None","Dine-in","Mild","Low",6
4422,"drinks","Lassi","None","Online","Spicy","Low",6
4423,"snacks","Aloo Chop","None","Online","Sweet","Low",6
4424,"lunch","Mansa Tarkari","None","Takeaway","Mild","Low",2
4425,"snacks","Chhena Gaja","None","Takeaway","Savory","Low",1
4426,"drinks","Palm Juice","None","Online","Sweet","High","Family Pack"
4427,"snacks","Dahibara Aludum","Gupchup","Takeaway","Spicy","Low",1
4428,"drinks","Lassi","None","Dine-in","Savory","Medium","Family Pack"
4429,"dinner","Chuna Machha Tarkari","None","Online","Savory","High",2
4430,"dinner","Alu Dum","None","Takeaway","Spicy","Medium","Family Pack"
4431,"drinks","Palm Juice","None","Dine-in","Savory","Low",2
4432,"lunch","Saga Bhaja","None","Online","Savory","Low","Family Pack"
4433,"breakfast","Pakhala Bhata","Badi Chura","Online","Mild","Low",2
4434,"dinner","Chuna Machha Tarkari","None","Takeaway","Sweet","Medium",2
4435,"snacks","Poda Pitha","Tea","Online","Sweet","Medium",2
4436,"snacks","Aloo Chop","None","Dine-in","Sweet","High",2
4437,"snacks","Ghugni Chat","None","Online","Spicy","Low","Family Pack"
4438,"lunch","Dalma","Rice & Saga Bhaja","Dine-in","Savory","High",6
4439,"drinks","Buttermilk","None","Dine-in","Savory","Low",1
4440,"lunch","Macha Besara","Chingudi Jhola","Takeaway","Mild","High",1
4441,"lunch","Dalma","Rice & Saga Bhaja","Dine-in","Sweet","Low","Family Pack"
4442,"lunch","Santula","None","Online","Mild","Medium",2
4443,"breakfast","Kanika","Chhena Poda","Takeaway","Mild","High",6
4444,"lunch","Macha Besara","Chingudi Jhola","Dine-in","Mild","Low",4
4445,"dinner","Alu Dum","None","Online","Mild","Medium",2
4446,"lunch","Chingudi Jhola","None","Takeaway","Savory","High",2
4447,"drinks","Black Coffee","None","Dine-in","Sweet","Medium",6
4448,"breakfast","Chhena Poda","None","Takeaway","Sweet","Medium",1
4449,"snacks","Aloo Chop","None","Takeaway","Mild","High",6
4450,"dinner","Dahi Baigana","None","Dine-in","Sweet","Low",1
4451,"dinner","Dahi Baigana","None","Dine-in","Savory","High",4
4452,"snacks","Chhena Gaja","None","Takeaway","Sweet","Low","Family Pack"
4453,"snacks","Ghugni Chat","None","Online","Mild","High","Family Pack"
4454,"lunch","Santula","None","Dine-in","Sweet","High","Family Pack"
4455,"dinner","Mati Handi Mutton","None","Online","Spicy","Low",2
4456,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Savory","High",6
4457,"dinner","Mati Handi Mutton","None","Dine-in","Spicy","Medium",6
4458,"dinner","Mutton Kassa","Khaja","Online","Spicy","Medium",2
4459,"lunch","Chingudi Jhola","None","Takeaway","Savory","Medium",6
4460,"snacks","Chhena Gaja","None","Takeaway","Sweet","Low",1
4461,"snacks","Chhena Gaja","None","Dine-in","Mild","Medium",1
4462,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Savory","High",6
4463,"drinks","Lassi","None","Online","Sweet","High",4
4464,"drinks","Palm Juice","None","Dine-in","Savory","Medium",4
4465,"dinner","Khaja","None","Takeaway","Spicy","Low","Family Pack"
4466,"dinner","Dahi Baigana","None","Dine-in","Sweet","High","Family Pack"
4467,"drinks","Black Coffee","None","Online","Spicy","High",4
4468,"snacks","Aloo Chop","None","Dine-in","Mild","Low","Family Pack"
4469,"dinner","Khaja","None","Dine-in","Savory","Low",2
4470,"snacks","Ghugni Chat","None","Online","Spicy","Medium","Family Pack"
4471,"breakfast","Chhena Poda","None","Dine-in","Mild","Medium",2
4472,"drinks","Tea","None","Takeaway","Savory","High",1
4473,"drinks","Palm Juice","None","Dine-in","Savory","Low",4
4474,"snacks","Poda Pitha","Tea","Online","Savory","Medium",6
4475,"breakfast","Bara","None","Dine-in","Spicy","Low","Family Pack"
4476,"breakfast","Dalma","Rice & Saga Bhaja","Online","Spicy","High",4
4477,"dinner","Mati Handi Mutton","None","Takeaway","Sweet","Low","Family Pack"
4478,"snacks","Chhena Gaja","None","Takeaway","Mild","Medium","Family Pack"
4479,"lunch","Santula","None","Dine-in","Mild","Low",1
4480,"snacks","Aloo Chop","None","Dine-in","Sweet","Low",6
4481,"dinner","Khaja","None","Dine-in","Spicy","High",1
4482,"drinks","Lassi","None","Online","Mild","Low",1
4483,"breakfast","Ghugni","Piaji","Dine-in","Savory","High",2
4484,"drinks","Tea","None","Online","Sweet","Low",1
4485,"breakfast","Pakhala Bhata","Badi Chura","Takeaway","Sweet","Low",6
4486,"dinner","Khaja","None","Takeaway","Spicy","Low",6
4487,"snacks","Chhena Gaja","None","Dine-in","Mild","High",4
4488,"lunch","Dalma","Rice & Saga Bhaja","Dine-in","Savory","High",1
4489,"drinks","Lassi","None","Takeaway","Spicy","Medium",6
4490,"drinks","Tea","None","Takeaway","Savory","Low",4
4491,"snacks","Poda Pitha","Tea","Dine-in","Savory","High",4
4492,"lunch","Macha Besara","Chingudi Jhola","Online","Mild","High",1
4493,"breakfast","Dalma","Rice & Saga Bhaja","Dine-in","Sweet","High",2
4494,"snacks","Aloo Chop","None","Online","Spicy","Low",2
4495,"breakfast","Chhena Poda","None","Online","Mild","Low",4
4496,"drinks","Buttermilk","None","Dine-in","Spicy","Low",4
